slug,url,name,family,category_slug,image_url,ram_gb,storage_gb,chip,cpu_cores,gpu_cores,screen_size,color,model_group,config_key,first_seen,last_seen
macbook-pro-14-mgdn4-m5-pro-15-core-cpu-16-core-gpu-24gb-1tb-silver,https://applemac.pk/product/macbook-pro-14-mgdn4-m5-pro-15-core-cpu-16-core-gpu-24gb-1tb-silver,Macbook Pro 14 MGDN4 M5 Pro 15 Core CPU 16 Core GPU 24GB 1TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772704716.webp,24,1024,M5 Pro,15,16,14.0,Silver,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram24_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-mgdp4-m5-pro-18-core-cpu-20-core-gpu-24gb-2tb-silver,https://applemac.pk/product/macbook-pro-14-mgdp4-m5-pro-18-core-cpu-20-core-gpu-24gb-2tb-silver,Macbook Pro 14 MGDP4 M5 Pro 18 Core CPU 20 Core GPU 24GB 2TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772704716.webp,24,2048,M5 Pro,18,20,14.0,Silver,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram24_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-mgdq4-m5-max-18-core-cpu-32-core-gpu-36gb-2tb-silver,https://applemac.pk/product/macbook-pro-14-mgdq4-m5-max-18-core-cpu-32-core-gpu-36gb-2tb-silver,Macbook Pro 14 MGDQ4 M5 Max 18 Core CPU 32 Core GPU 36GB 2TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772704716.webp,36,2048,M5 Max,18,32,14.0,Silver,macbook_pro_scr14_0_chipm5_max,macbook_pro_scr14_0_chipm5_max_ram36_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-mgdr4-m5-pro-15-core-cpu-16-core-gpu-24gb-1tb-space-black,https://applemac.pk/product/macbook-pro-14-mgdr4-m5-pro-15-core-cpu-16-core-gpu-24gb-1tb-space-black,Macbook Pro 14 MGDR4 M5 Pro 15 Core CPU 16 Core GPU 24GB 1TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772728307.webp,24,1024,M5 Pro,15,16,14.0,Space Black,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram24_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-mgdt4-m5-pro-18-core-cpu-20-core-gpu-24gb-2tb-space-black,https://applemac.pk/product/macbook-pro-14-mgdt4-m5-pro-18-core-cpu-20-core-gpu-24gb-2tb-space-black,Macbook Pro 14 MGDT4 M5 Pro 18 Core CPU 20 Core GPU 24GB 2TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772736366.webp,24,2048,M5 Pro,18,20,14.0,Space Black,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram24_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-mgdu4-m5-max-18-core-cpu-32-core-gpu-36gb-2tb-space-black,https://applemac.pk/product/macbook-pro-14-mgdu4-m5-max-18-core-cpu-32-core-gpu-36gb-2tb-space-black,Macbook Pro 14 MGDU4 M5 Max 18 Core CPU 32 Core GPU 36GB 2TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772736967.webp,36,2048,M5 Max,18,32,14.0,Space Black,macbook_pro_scr14_0_chipm5_max,macbook_pro_scr14_0_chipm5_max_ram36_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-mjlv4-m5-pro-15-core-cpu-16-core-gpu-24gb-2tb-silver,https://applemac.pk/product/macbook-pro-14-mjlv4-m5-pro-15-core-cpu-16-core-gpu-24gb-2tb-silver,Macbook Pro 14 MJLV4 M5 Pro 15 Core CPU 16 Core GPU 24GB 2TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772704716.webp,24,2048,M5 Pro,15,16,14.0,Silver,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram24_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-mjlw4-m5-pro-15-core-cpu-16-core-gpu-24gb-2tb-space-black,https://applemac.pk/product/macbook-pro-14-mjlw4-m5-pro-15-core-cpu-16-core-gpu-24gb-2tb-space-black,Macbook Pro 14 MJLW4 M5 Pro 15 Core CPU 16 Core GPU 24GB 2TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772728307.webp,24,2048,M5 Pro,15,16,14.0,Space Black,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram24_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-cto-m5-max-18-core-cpu-32-core-gpu-36gb-4tb-space-black,https://applemac.pk/product/macbook-pro-16-cto-m5-max-18-core-cpu-32-core-gpu-36gb-4tb-space-black,Macbook Pro 16 CTO M5 Max 18 Core CPU 32 Core GPU 36GB 4TB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772739856.webp,36,4096,M5 Max,18,32,16.0,Space Black,macbook_pro_scr16_0_chipm5_max,macbook_pro_scr16_0_chipm5_max_ram36_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-cto-m5-max-18-core-cpu-32-core-gpu-36gb-8tb-space-black,https://applemac.pk/product/macbook-pro-16-cto-m5-max-18-core-cpu-32-core-gpu-36gb-8tb-space-black,Macbook Pro 16 CTO M5 Max 18 Core CPU 32 Core GPU 36GB 8TB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772739856.webp,36,8192,M5 Max,18,32,16.0,Space Black,macbook_pro_scr16_0_chipm5_max,macbook_pro_scr16_0_chipm5_max_ram36_ssd8192,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-cto-m5-max-18-core-cpu-40-core-gpu-48gb-4tb-space-black,https://applemac.pk/product/macbook-pro-16-cto-m5-max-18-core-cpu-40-core-gpu-48gb-4tb-space-black,Macbook Pro 16 CTO M5 Max 18 Core CPU 40 Core GPU 48GB 4TB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1778856555.webp,48,4096,M5 Max,18,40,16.0,Silver,macbook_pro_scr16_0_chipm5_max,macbook_pro_scr16_0_chipm5_max_ram48_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-cto-m5-max-18-core-cpu-40-core-gpu-48gb-8tb-space-black,https://applemac.pk/product/macbook-pro-16-cto-m5-max-18-core-cpu-40-core-gpu-48gb-8tb-space-black,Macbook Pro 16 CTO M5 Max 18 Core CPU 40 Core GPU 48GB 8TB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1778856555.webp,48,8192,M5 Max,18,40,16.0,Silver,macbook_pro_scr16_0_chipm5_max,macbook_pro_scr16_0_chipm5_max_ram48_ssd8192,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-cto-m5-max-18-core-cpu-40-core-gpu-64gb-4tb-space-black,https://applemac.pk/product/macbook-pro-16-cto-m5-max-18-core-cpu-40-core-gpu-64gb-4tb-space-black,Macbook Pro 16 CTO M5 Max 18 Core CPU 40 Core GPU 64GB 4TB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1778856555.webp,64,4096,M5 Max,18,40,16.0,Silver,macbook_pro_scr16_0_chipm5_max,macbook_pro_scr16_0_chipm5_max_ram64_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-cto-m5-max-18-core-cpu-40-core-gpu-64gb-8tb-space-black,https://applemac.pk/product/macbook-pro-16-cto-m5-max-18-core-cpu-40-core-gpu-64gb-8tb-space-black,Macbook Pro 16 CTO M5 Max 18 Core CPU 40 Core GPU 64GB 8TB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1778856555.webp,64,8192,M5 Max,18,40,16.0,Silver,macbook_pro_scr16_0_chipm5_max,macbook_pro_scr16_0_chipm5_max_ram64_ssd8192,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-cto-m5-pro-18-core-cpu-20-core-gpu-24gb-2tb-space-black,https://applemac.pk/product/macbook-pro-16-cto-m5-pro-18-core-cpu-20-core-gpu-24gb-2tb-space-black,Macbook Pro 16 CTO M5 Pro 18 Core CPU 20 Core GPU 24GB 2TB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772738671.webp,24,2048,M5 Pro,18,20,16.0,Space Black,macbook_pro_scr16_0_chipm5_pro,macbook_pro_scr16_0_chipm5_pro_ram24_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-cto-m5-pro-18-core-cpu-20-core-gpu-24gb-4tb-space-black,https://applemac.pk/product/macbook-pro-16-cto-m5-pro-18-core-cpu-20-core-gpu-24gb-4tb-space-black,Macbook Pro 16 CTO M5 Pro 18 Core CPU 20 Core GPU 24GB 4TB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772738671.webp,24,4096,M5 Pro,18,20,16.0,Space Black,macbook_pro_scr16_0_chipm5_pro,macbook_pro_scr16_0_chipm5_pro_ram24_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-cto-m5-pro-18-core-cpu-20-core-gpu-48gb-2tb-silver,https://applemac.pk/product/macbook-pro-16-cto-m5-pro-18-core-cpu-20-core-gpu-48gb-2tb-silver,Macbook Pro 16 CTO M5 Pro 18 Core CPU 20 Core GPU 48GB 2TB Silver,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772738372.webp,48,2048,M5 Pro,18,20,16.0,Silver,macbook_pro_scr16_0_chipm5_pro,macbook_pro_scr16_0_chipm5_pro_ram48_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-cto-m5-pro-18-core-cpu-20-core-gpu-48gb-4tb-silver,https://applemac.pk/product/macbook-pro-16-cto-m5-pro-18-core-cpu-20-core-gpu-48gb-4tb-silver,Macbook Pro 16 CTO M5 Pro 18 Core CPU 20 Core GPU 48GB 4TB Silver,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772738372.webp,48,4096,M5 Pro,18,20,16.0,Silver,macbook_pro_scr16_0_chipm5_pro,macbook_pro_scr16_0_chipm5_pro_ram48_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-cto-m5-pro-18-core-cpu-20-core-gpu-64gb-1tb-silver,https://applemac.pk/product/macbook-pro-16-cto-m5-pro-18-core-cpu-20-core-gpu-64gb-1tb-silver,Macbook Pro 16 CTO M5 Pro 18 Core CPU 20 Core GPU 64GB 1TB Silver,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772738372.webp,64,1024,M5 Pro,18,20,16.0,Silver,macbook_pro_scr16_0_chipm5_pro,macbook_pro_scr16_0_chipm5_pro_ram64_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-cto-m5-pro-18-core-cpu-20-core-gpu-64gb-2tb-silver,https://applemac.pk/product/macbook-pro-16-cto-m5-pro-18-core-cpu-20-core-gpu-64gb-2tb-silver,Macbook Pro 16 CTO M5 Pro 18 Core CPU 20 Core GPU 64GB 2TB Silver,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772738372.webp,64,2048,M5 Pro,18,20,16.0,Silver,macbook_pro_scr16_0_chipm5_pro,macbook_pro_scr16_0_chipm5_pro_ram64_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-cto-m5-pro-18-core-cpu-20-core-gpu-64gb-4tb-silver,https://applemac.pk/product/macbook-pro-16-cto-m5-pro-18-core-cpu-20-core-gpu-64gb-4tb-silver,Macbook Pro 16 CTO M5 Pro 18 Core CPU 20 Core GPU 64GB 4TB Silver,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772738372.webp,64,4096,M5 Pro,18,20,16.0,Silver,macbook_pro_scr16_0_chipm5_pro,macbook_pro_scr16_0_chipm5_pro_ram64_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-mge44-m5-pro-18-core-cpu-20-core-gpu-24gb-1tb-silver,https://applemac.pk/product/macbook-pro-16-mge44-m5-pro-18-core-cpu-20-core-gpu-24gb-1tb-silver,Macbook Pro 16 MGE44 M5 Pro 18 Core CPU 20 Core GPU 24GB 1TB Silver,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772738372.webp,24,1024,M5 Pro,18,20,16.0,Silver,macbook_pro_scr16_0_chipm5_pro,macbook_pro_scr16_0_chipm5_pro_ram24_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-mge64-m5-pro-18-core-cpu-20-core-gpu-48gb-1tb-silver,https://applemac.pk/product/macbook-pro-16-mge64-m5-pro-18-core-cpu-20-core-gpu-48gb-1tb-silver,Macbook Pro 16 MGE64 M5 Pro 18 Core CPU 20 Core GPU 48GB 1TB Silver,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772738372.webp,48,1024,M5 Pro,18,20,16.0,Silver,macbook_pro_scr16_0_chipm5_pro,macbook_pro_scr16_0_chipm5_pro_ram48_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-mge74-m5-max-18-core-cpu-32-core-gpu-36gb-2tb-silver,https://applemac.pk/product/macbook-pro-16-mge74-m5-max-18-core-cpu-32-core-gpu-36gb-2tb-silver,Macbook Pro 16 MGE74 M5 Max 18 Core CPU 32 Core GPU 36GB 2TB Silver,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772704716.webp,36,2048,M5 Max,18,32,16.0,Silver,macbook_pro_scr16_0_chipm5_max,macbook_pro_scr16_0_chipm5_max_ram36_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-mge94-m5-max-18-core-cpu-40-core-gpu-48gb-2tb-silver,https://applemac.pk/product/macbook-pro-16-mge94-m5-max-18-core-cpu-40-core-gpu-48gb-2tb-silver,Macbook Pro 16 MGE94 M5 Max 18 Core CPU 40 Core GPU 48GB 2TB Silver,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772792856.webp,48,2048,M5 Max,18,40,16.0,Silver,macbook_pro_scr16_0_chipm5_max,macbook_pro_scr16_0_chipm5_max_ram48_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-mgea4-m5-pro-18-core-cpu-20-core-gpu-24gb-1tb-space-black,https://applemac.pk/product/macbook-pro-16-mgea4-m5-pro-18-core-cpu-20-core-gpu-24gb-1tb-space-black,Macbook Pro 16 MGEA4 M5 Pro 18 Core CPU 20 Core GPU 24GB 1TB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772738671.webp,24,1024,M5 Pro,18,20,16.0,Space Black,macbook_pro_scr16_0_chipm5_pro,macbook_pro_scr16_0_chipm5_pro_ram24_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-mgec4-m5-pro-18-core-cpu-20-core-gpu-48gb-1tb-space-black,https://applemac.pk/product/macbook-pro-16-mgec4-m5-pro-18-core-cpu-20-core-gpu-48gb-1tb-space-black,Macbook Pro 16 MGEC4 M5 Pro 18 Core CPU 20 Core GPU 48GB 1TB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772738912.webp,48,1024,M5 Pro,18,20,16.0,Space Black,macbook_pro_scr16_0_chipm5_pro,macbook_pro_scr16_0_chipm5_pro_ram48_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-mged4-m5-max-18-core-cpu-32-core-gpu-36gb-2tb-space-black,https://applemac.pk/product/macbook-pro-16-mged4-m5-max-18-core-cpu-32-core-gpu-36gb-2tb-space-black,Macbook Pro 16 MGED4 M5 Max 18 Core CPU 32 Core GPU 36GB 2TB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772739856.webp,36,2048,M5 Max,18,32,16.0,Space Black,macbook_pro_scr16_0_chipm5_max,macbook_pro_scr16_0_chipm5_max_ram36_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-16-mgee4-m5-max-18-core-cpu-40-core-gpu-48gb-2tb-space-black,https://applemac.pk/product/macbook-pro-16-mgee4-m5-max-18-core-cpu-40-core-gpu-48gb-2tb-space-black,Macbook Pro 16 MGEE4 M5 Max 18 Core CPU 40 Core GPU 48GB 2TB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1772792097.webp,48,2048,M5 Max,18,40,16.0,Space Black,macbook_pro_scr16_0_chipm5_max,macbook_pro_scr16_0_chipm5_max_ram48_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
